schoolID,regionID,studentID,transferDate
173,2,54379,2023-03-04
301,4,81810,2019-09-16
189,4,96097,2022-04-16
101,3,67363,2023-01-30
288,3,30598,2018-05-29
102,3,101513,2022-12-29
149,1,18817,2018-08-11
101,3,75124,2019-08-21
189,4,29453,2023-05-08
256,3,14452,2019-01-10
117,4,29397,2021-04-25
215,4,11888,2021-10-12
244,1,41670,2023-04-13
155,4,27874,2023-01-01
225,1,23708,2018-09-30
319,4,2197,2019-09-26
138,3,8835,2020-11-25
187,2,6897,2019-03-04
116,4,93208,2022-08-11
231,1,101536,2018-07-02
289,1,80145,2022-07-01
202,3,59267,2020-08-05
241,4,48559,2021-03-09
236,1,44626,2019-08-06
265,2,34116,2020-10-15
12,3,52705,2020-06-16
292,4,82132,2018-06-21
218,3,41728,2021-12-21
285,2,77137,2021-05-18
111,1,28669,2018-06-01
227,4,21971,2021-12-24
144,2,40466,2020-06-05
172,2,98488,2023-05-15
157,1,31510,2019-05-11
246,1,78277,2021-11-21
43,1,21761,2020-08-01
105,1,69355,2022-07-06
172,2,89763,2021-07-21
114,4,38048,2020-01-29
320,3,88416,2021-07-03
251,4,19654,2021-06-28
181,1,81118,2019-03-17
37,2,73376,2022-06-01
75,4,77550,2022-10-27
47,3,54074,2020-10-04
310,3,4233,2022-04-17
219,3,16377,2022-04-06
291,1,56386,2020-04-23
133,2,87239,2023-02-07
126,1,84731,2019-08-20
207,1,83623,2021-09-30
67,3,69145,2020-01-19
213,2,1939,2020-03-23
55,4,26272,2022-04-16
71,4,27444,2023-04-27
135,1,44895,2021-09-25
150,1,95625,2020-05-08
24,4,72548,2019-08-23
202,3,85933,2019-01-31
218,3,50690,2021-11-01
83,4,56984,2023-05-16
190,2,62399,2018-08-29
168,2,61175,2022-12-25
184,3,82719,2018-08-27
29,3,72415,2022-08-29
211,3,105437,2019-07-30
38,4,52911,2021-06-21
151,3,103963,2020-07-19
116,4,32064,2023-04-13
324,2,11974,2020-09-26
62,1,104397,2022-11-21
257,2,69593,2022-07-03
97,4,84697,2023-05-12
23,3,8819,2022-10-18
57,4,28034,2018-08-21
284,4,7774,2018-07-27
33,2,104621,2020-04-16
171,3,38339,2021-10-08
171,3,31253,2022-10-25
169,2,48488,2021-01-06
197,2,7448,2022-07-26
101,3,64253,2022-04-07
129,3,349,2021-10-29
227,4,73663,2018-11-24
87,2,66169,2020-08-02
29,3,2842,2021-08-16
263,3,76751,2022-10-12
76,4,15215,2022-05-27
235,1,31082,2023-01-24
241,4,54158,2019-01-03
15,3,3189,2022-09-15
76,4,101638,2023-01-07
23,3,76324,2021-04-19
79,4,94782,2022-08-13
34,2,75995,2018-08-23
162,4,56369,2019-03-27
281,2,93300,2018-07-23
260,4,98296,2022-05-06
113,2,30642,2020-11-09
227,4,70040,2022-03-06
198,4,46835,2022-07-23
164,2,33139,2020-11-21
28,2,80061,2023-04-07
94,2,30815,2019-09-07
90,3,9770,2020-06-10
301,4,24718,2021-04-29
183,4,91029,2022-02-27
34,2,24339,2022-04-02
30,3,54619,2019-11-28
261,4,57606,2020-04-15
71,4,42508,2020-12-23
309,1,97143,2021-12-10
179,3,74332,2022-06-20
128,3,17484,2023-04-21
198,4,9232,2020-07-11
39,2,6082,2019-06-15
72,2,104759,2022-07-07
194,1,75310,2022-12-18
314,1,62232,2020-09-13
142,4,55101,2019-09-05
262,2,45291,2023-02-13
146,2,99511,2019-09-13
151,3,89070,2020-01-31
272,2,35579,2019-09-24
170,4,95078,2021-11-09
23,3,93580,2022-01-11
240,1,8098,2022-10-20
316,2,69924,2020-10-13
183,4,55,2021-03-14
52,2,78984,2021-07-28
184,3,61246,2022-09-18
63,1,30336,2020-01-18
72,2,47646,2018-12-25
170,4,102405,2020-02-20
240,1,54244,2020-01-29
269,3,89465,2019-10-04
79,4,61835,2019-04-06
84,4,1854,2018-08-07
285,2,81527,2020-07-01
174,3,88496,2020-07-06
6,2,92182,2022-11-24
43,1,12702,2022-06-22
125,2,26360,2022-11-01
189,4,23421,2019-08-25
216,1,62906,2019-08-19
237,1,56091,2019-05-22
221,2,27371,2019-10-31
285,2,61822,2020-06-24
187,2,31842,2019-04-29
113,2,36310,2021-12-15
92,3,61926,2023-05-20
62,1,45791,2019-02-08
7,3,46973,2021-05-02
3,2,82227,2022-12-27
26,3,75025,2020-06-25
131,2,34741,2022-12-16
252,1,93105,2018-05-22
23,3,68707,2019-03-01
23,3,100063,2022-08-29
17,1,17082,2020-08-10
1,1,90856,2022-04-07
250,2,76345,2023-01-21
224,3,91524,2020-01-22
140,3,86783,2021-05-14
76,4,83456,2020-11-09
11,2,44880,2019-11-07
147,2,48901,2019-09-30
121,3,36372,2019-10-24
167,4,53320,2020-03-28
178,1,104570,2021-05-20
14,3,25892,2018-09-23
306,2,37336,2021-08-26
26,3,83846,2021-07-15
174,3,9039,2020-06-06
14,3,39122,2022-11-16
256,3,94204,2020-08-23
8,3,54770,2018-06-26
273,1,454,2019-06-19
126,1,21941,2022-05-08
178,1,29317,2023-03-11
45,1,62864,2019-01-10
85,2,10930,2018-10-26
325,2,74982,2020-11-02
224,3,58836,2020-07-22
140,3,901,2023-05-11
21,3,17683,2020-09-27
256,3,42726,2019-11-07
225,1,71423,2021-05-06
181,1,87270,2018-08-26
181,1,86521,2020-01-07
244,1,101790,2018-11-02
260,4,55450,2023-04-07
311,2,19700,2021-03-18
276,1,44325,2020-09-24
175,1,64030,2022-08-13
48,1,88770,2020-10-14
248,3,32785,2021-05-04
191,3,15107,2018-07-03
98,3,84266,2023-01-17
66,4,69335,2019-02-27
10,1,1838,2020-05-07
30,3,28438,2021-03-02
281,2,38226,2018-06-17
210,3,44221,2021-09-19
60,1,72278,2021-07-03
39,2,32628,2019-10-30
13,3,95276,2019-10-05
160,1,80884,2020-11-11
138,3,86090,2018-07-31
217,1,34773,2021-05-15
269,3,83886,2019-01-29
173,2,96525,2022-11-23
112,1,25392,2021-05-07
31,2,58434,2018-10-22
197,2,36156,2021-03-07
86,1,98034,2021-07-24
110,2,54487,2020-07-01
179,3,95603,2019-02-26
275,4,33079,2018-06-09
53,3,10624,2018-06-19
61,4,62054,2019-12-28
256,3,66191,2019-04-03
273,1,42356,2020-01-30
65,2,29699,2020-06-23
311,2,81830,2022-07-26
173,2,30074,2020-08-07
318,3,56187,2020-11-22
185,1,27950,2018-10-21
117,4,59514,2021-01-21
324,2,104035,2018-09-27
286,4,3215,2019-03-02
9,2,47248,2020-11-24
86,1,5560,2018-06-26
302,2,11727,2020-07-04
310,3,103737,2020-12-14
23,3,68872,2021-05-16
158,1,65939,2020-11-07
266,1,23678,2019-10-13
75,4,73017,2019-07-24
222,1,6970,2018-06-03
23,3,104796,2020-02-28
10,1,56722,2021-10-25
49,2,28549,2020-04-22
37,2,85461,2019-05-26
208,2,55787,2021-12-27
85,2,36908,2021-02-11
98,3,70788,2021-09-17
276,1,105390,2019-12-27
58,2,96546,2019-03-10
67,3,10901,2018-09-20
142,4,78154,2022-01-25
222,1,50904,2021-04-10
292,4,98904,2022-05-06
255,1,87768,2019-05-24
245,3,24913,2018-08-03
197,2,2292,2021-11-14
310,3,63589,2022-09-21
132,2,22202,2022-03-15
62,1,78323,2021-05-28
44,2,59042,2021-06-30
199,1,39089,2020-11-05
199,1,105023,2021-08-12
264,1,32112,2021-07-10
5,1,20825,2022-12-22
151,3,76574,2018-12-23
6,2,13764,2021-02-12
178,1,80187,2018-11-03
153,1,55786,2022-03-03
86,1,88519,2022-12-01
211,3,72130,2022-11-22
296,4,36111,2021-08-13
245,3,45977,2022-06-22
73,4,73996,2022-04-25
257,2,70199,2021-05-10
262,2,1059,2022-10-02
13,3,67065,2020-04-05
278,4,92756,2021-07-07
241,4,17411,2018-07-15
174,3,36367,2023-03-04
306,2,18088,2022-11-20
186,4,18210,2020-05-08
240,1,14601,2020-08-13
57,4,68174,2022-11-29
9,2,74844,2022-05-26
188,2,88683,2023-01-23
287,3,59731,2023-05-13
292,4,104726,2021-04-23
7,3,38944,2022-10-22
21,3,5065,2020-05-26
95,3,100111,2021-06-13
127,2,47892,2023-01-20
42,4,44428,2020-04-30
153,1,96918,2020-05-02
248,3,51207,2022-03-12
133,2,1577,2021-02-20
197,2,17442,2023-04-17
53,3,26734,2021-10-19
47,3,44146,2018-10-27
245,3,105348,2021-06-25
33,2,72022,2020-09-01
193,2,90565,2020-02-02
282,1,46365,2018-09-06
258,4,36221,2021-12-13
295,2,104540,2020-08-03
115,1,53365,2020-07-28
162,4,85878,2019-04-17
307,1,76967,2023-05-07
158,1,93208,2022-03-24
64,1,48059,2022-03-14
28,2,102053,2019-02-19
266,1,51603,2018-11-08
37,2,73825,2019-12-03
156,2,48188,2018-10-13
193,2,96070,2022-06-27
211,3,30115,2021-08-11
237,1,96537,2021-08-22
231,1,2368,2021-08-23
284,4,70005,2022-02-24
279,1,58498,2020-08-17
66,4,63187,2018-11-19
304,4,33245,2019-08-06
161,1,36451,2019-03-09
312,2,87526,2018-11-22
137,2,85067,2020-11-25
95,3,29977,2020-07-18
229,2,103639,2020-10-03
105,1,54884,2021-09-16
278,4,65340,2022-09-12
269,3,88372,2018-08-31
151,3,66197,2018-10-08
289,1,1344,2020-10-27
24,4,30366,2022-07-17
106,1,18321,2023-04-11
202,3,3511,2019-03-12
184,3,7846,2020-07-08
100,1,39657,2022-02-15
234,1,16324,2023-01-25
186,4,68077,2021-04-11
111,1,82358,2022-12-30
18,4,46875,2022-04-10
99,1,38650,2020-05-13
192,4,96537,2018-12-15
221,2,28319,2018-09-09
204,2,95953,2019-11-28
127,2,36797,2018-10-27
24,4,28072,2019-10-30
195,2,84375,2022-10-27
42,4,55671,2022-12-17
28,2,34121,2020-02-09
114,4,89212,2018-10-22
19,4,76629,2018-06-29
286,4,32711,2019-03-13
130,4,65615,2021-04-27
211,3,81245,2018-09-21
185,1,50077,2020-07-29
128,3,7073,2020-04-13
223,2,59178,2018-12-26
92,3,58365,2023-03-21
294,1,15974,2019-01-08
156,2,9854,2020-03-11
46,2,79613,2020-07-18
312,2,97154,2018-06-01
22,1,17967,2019-11-24
224,3,81692,2021-07-09
64,1,85791,2018-06-23
19,4,45616,2020-01-01
140,3,67884,2019-03-24
239,1,23865,2019-06-09
130,4,74940,2021-08-26
65,2,81158,2020-07-14
189,4,2002,2022-08-11
281,2,104108,2022-08-09
248,3,97596,2022-11-13
210,3,87727,2021-03-18
110,2,77270,2022-07-13
109,1,4160,2019-03-28
168,2,26364,2023-02-17
293,1,49931,2020-01-07
194,1,8834,2021-01-18
4,4,29122,2022-09-08
185,1,12111,2020-05-09
214,2,74793,2022-02-21
183,4,14865,2019-10-15
183,4,50695,2019-12-30
283,1,34292,2020-10-20
226,3,62760,2020-05-19
76,4,55860,2021-09-13
171,3,23159,2019-08-14
280,3,93834,2022-09-08
124,1,20141,2022-10-13
40,1,42652,2021-08-09
76,4,88739,2019-05-11
192,4,62932,2021-07-05
32,4,53475,2020-02-24
42,4,26,2019-10-26
83,4,44775,2020-10-12
215,4,82340,2018-12-15
292,4,26368,2020-03-16
294,1,83533,2018-10-15
204,2,48621,2022-11-20
262,2,21516,2021-12-17
241,4,52702,2021-05-14
183,4,74766,2019-09-13
108,1,42353,2018-07-29
262,2,29135,2022-01-16
319,4,65423,2020-12-15
219,3,59754,2020-08-03
91,2,93188,2018-06-29
89,2,2562,2021-05-01
26,3,43070,2018-07-19
258,4,58794,2018-11-06
9,2,71478,2020-02-10
266,1,23562,2022-08-26
46,2,52593,2022-12-30
96,2,36728,2022-02-23
96,2,35250,2022-12-18
301,4,54869,2021-06-15
194,1,99981,2023-03-26
263,3,16441,2018-12-14
250,2,74788,2022-05-31
193,2,63186,2018-12-05
41,2,69213,2020-03-05
118,4,90896,2019-07-20
293,1,21850,2023-03-26
297,3,100898,2021-02-06
107,1,84708,2022-06-14
318,3,67439,2020-05-31
84,4,76341,2018-05-25
184,3,100032,2018-06-27
247,4,92562,2019-06-24
123,1,89494,2022-09-19
291,1,29968,2021-03-06
172,2,5266,2022-11-30
53,3,73487,2018-06-23
26,3,52000,2019-08-14
199,1,37580,2023-04-24
83,4,46641,2020-06-30
121,3,54833,2018-09-20
224,3,18623,2019-11-13
284,4,80419,2022-06-10
140,3,67168,2020-01-26
171,3,8833,2021-09-23
121,3,30626,2019-02-10
257,2,76671,2019-01-20
111,1,67922,2020-01-24
188,2,47371,2022-05-18
89,2,59690,2022-10-13
313,1,92628,2021-06-03
283,1,39381,2018-08-24
242,2,103581,2022-05-10
194,1,73106,2022-04-18
124,1,105810,2021-11-23
52,2,58795,2022-07-10
13,3,90396,2022-04-05
126,1,13568,2021-01-15
15,3,50637,2019-06-05
245,3,40488,2021-11-15
32,4,64669,2018-09-22
320,3,26854,2023-04-16
148,3,20033,2019-02-22
121,3,83676,2019-03-01
233,3,26545,2022-07-26
81,4,72711,2021-01-13
79,4,79352,2020-11-28
94,2,64677,2021-01-25
179,3,47541,2022-12-29
188,2,58748,2021-05-07
119,3,19326,2021-05-31
25,1,59750,2022-11-19
310,3,20094,2022-03-24
114,4,14409,2019-01-09
73,4,15540,2022-01-20
119,3,29207,2021-06-14
121,3,56297,2021-08-03
147,2,78133,2019-02-12
94,2,105053,2021-02-25
156,2,52249,2020-07-25
21,3,79660,2020-08-27
286,4,30175,2018-07-03
174,3,51522,2022-12-11
112,1,97147,2019-11-18
318,3,63922,2021-04-12
174,3,10206,2021-08-16
77,1,13354,2020-06-30
68,3,17100,2022-01-01
39,2,95081,2022-01-15
248,3,21230,2021-07-06
301,4,101734,2021-08-24
119,3,20255,2022-02-16
284,4,80669,2020-03-22
298,2,34673,2021-03-18
190,2,40253,2020-04-11
152,1,61934,2020-03-03
132,2,33361,2022-03-26
94,2,16506,2019-10-11
267,4,91184,2019-08-31
285,2,42127,2022-01-27
192,4,29446,2022-04-22
7,3,45969,2022-03-17
57,4,76397,2020-05-05
263,3,41625,2022-02-19
308,2,36451,2019-08-20
119,3,78600,2022-02-04
162,4,69004,2019-02-03
170,4,69187,2022-06-17
14,3,80485,2022-01-25
270,2,41324,2021-01-29
285,2,8126,2018-10-23
106,1,75173,2020-12-14
85,2,79890,2019-11-15
184,3,26370,2019-10-07
299,2,59210,2022-12-15
142,4,67515,2020-07-17
155,4,31290,2019-09-17
23,3,96053,2018-07-13
83,4,27598,2018-07-29
201,2,93217,2023-03-09
203,1,71479,2021-09-05
83,4,92040,2020-06-30
53,3,58717,2019-04-08
4,4,18390,2021-03-27
131,2,48457,2019-06-07
155,4,86434,2022-02-08
179,3,98243,2020-03-14
310,3,73246,2019-05-31
45,1,25074,2022-05-16
227,4,17792,2018-09-17
120,4,87285,2018-08-06
322,1,47777,2022-03-31
70,1,47914,2019-10-30
79,4,16276,2019-03-11
290,1,26452,2020-01-03
138,3,94036,2018-08-14
299,2,28614,2022-02-08
140,3,8579,2021-03-11
231,1,19213,2020-10-09
122,4,8212,2021-01-29
208,2,75495,2020-01-04
176,1,60186,2018-11-20
142,4,56258,2021-12-20
126,1,80363,2022-07-08
269,3,105906,2018-09-07
151,3,25292,2020-05-04
12,3,57507,2018-06-23
27,1,89297,2021-11-12
202,3,35299,2021-06-15
225,1,32845,2023-04-26
105,1,61090,2023-04-05
128,3,16359,2021-04-29
57,4,46288,2022-08-02
155,4,11401,2020-06-07
203,1,72679,2019-07-08
44,2,103520,2022-01-21
145,2,96587,2021-05-27
70,1,20441,2018-08-02
233,3,72258,2019-08-03
32,4,105423,2020-02-04
225,1,95001,2020-03-08
248,3,31109,2019-12-08
14,3,10626,2021-04-19
48,1,33986,2022-07-12
164,2,19214,2021-11-05
245,3,46744,2022-07-23
202,3,19300,2022-12-30
32,4,24559,2019-04-01
227,4,92796,2022-09-06
148,3,18073,2020-03-24
144,2,1943,2020-02-09
210,3,89717,2019-02-17
81,4,3689,2018-12-16
183,4,69840,2018-11-08
7,3,20461,2018-07-12
39,2,34985,2018-08-10
201,2,5377,2022-02-25
290,1,76457,2020-04-12
180,1,22358,2020-06-24
126,1,7829,2022-10-20
130,4,101489,2019-08-20
207,1,92112,2020-10-22
23,3,87813,2019-07-30
269,3,103620,2020-07-27
84,4,17511,2021-05-06
144,2,101275,2021-12-24
230,3,91778,2020-09-19
285,2,12553,2022-12-16
179,3,47383,2021-01-29
15,3,486,2021-07-18
302,2,38499,2021-08-11
15,3,30321,2021-07-12
151,3,38320,2021-08-22
168,2,85244,2018-09-13
83,4,23771,2023-03-13
35,2,34976,2022-12-13
310,3,9208,2018-07-09
189,4,21460,2021-11-06
202,3,105863,2022-08-28
225,1,2569,2019-05-31
184,3,87037,2019-06-26
222,1,12401,2018-07-01
264,1,15675,2022-06-09
86,1,93682,2021-05-04
278,4,100006,2020-09-22
325,2,99430,2020-05-01
47,3,45641,2022-01-18
263,3,14405,2020-06-02
84,4,99631,2020-01-23
184,3,10386,2022-08-25
113,2,41334,2021-04-27
98,3,44953,2023-02-01
154,2,30873,2023-01-14
140,3,12102,2020-08-04
293,1,81533,2018-06-30
35,2,38498,2018-08-30
80,1,79406,2021-07-20
144,2,1776,2022-02-27
226,3,93327,2020-11-15
142,4,71556,2022-01-24
44,2,78836,2022-08-26
228,1,93220,2019-02-15
208,2,81677,2021-04-02
197,2,84390,2019-08-09
60,1,81408,2021-07-06
215,4,21911,2020-06-05
82,1,67954,2022-01-11
319,4,28251,2018-09-02
320,3,75582,2022-03-22
179,3,56389,2019-08-13
46,2,46923,2022-11-16
263,3,4787,2021-10-15
39,2,71656,2018-10-08
102,3,2303,2019-07-06
84,4,4942,2023-04-16
252,1,81533,2022-06-09
17,1,27235,2018-05-22
297,3,34532,2023-02-14
33,2,4639,2022-12-04
198,4,51541,2018-08-10
75,4,10626,2020-08-25
14,3,75452,2023-01-11
116,4,93136,2020-03-13
179,3,59644,2021-12-19
21,3,51915,2021-09-09
79,4,98695,2020-07-25
214,2,92219,2019-07-08
180,1,72821,2019-01-03
269,3,90810,2019-01-01
310,3,71179,2020-01-13
158,1,65539,2021-09-29
218,3,73302,2023-05-17
198,4,54371,2021-11-30
168,2,64115,2020-03-02
120,4,85659,2019-04-24
95,3,45340,2020-05-31
41,2,48692,2021-08-21
163,1,90720,2019-06-27
254,1,4693,2023-05-13
247,4,81058,2018-08-09
222,1,71341,2020-02-13
56,2,60409,2021-08-15
280,3,22771,2022-07-31
55,4,1532,2021-08-22
253,2,66074,2018-06-09
114,4,95596,2020-09-16
84,4,7445,2019-01-24
156,2,8352,2019-01-22
179,3,21255,2019-02-17
220,1,514,2019-09-15
97,4,86644,2022-03-21
134,3,14816,2021-09-06
162,4,42860,2021-10-11
215,4,21064,2022-03-17
281,2,59627,2023-01-01
76,4,84256,2021-08-21
120,4,24313,2021-02-17
90,3,54300,2019-04-29
162,4,83562,2019-12-30
33,2,29062,2021-10-19
184,3,7081,2020-02-14
313,1,71437,2019-11-25
254,1,75700,2021-01-29
29,3,32935,2019-09-28
36,1,52683,2021-04-20
142,4,48516,2020-10-05
254,1,24845,2023-03-03
15,3,100526,2022-04-24
46,2,105714,2019-07-08
236,1,51931,2021-12-26
230,3,59885,2021-08-27
129,3,11547,2021-04-04
269,3,26743,2022-02-08
234,1,18137,2019-07-15
68,3,55640,2022-10-30
109,1,69740,2019-03-02
32,4,99139,2019-12-05
191,3,70674,2018-08-16
186,4,11062,2021-03-02
61,4,33869,2023-01-16
6,2,82516,2018-11-19
272,2,9041,2021-11-03
90,3,4167,2022-12-11
137,2,68182,2019-04-04
165,2,6089,2019-01-22
248,3,62807,2018-10-11
109,1,2202,2019-11-19
107,1,55334,2021-12-29
14,3,49232,2019-12-20
203,1,85356,2023-03-31
142,4,59072,2021-03-31
272,2,78384,2020-01-05
75,4,85067,2018-11-22
155,4,16133,2020-04-18
110,2,99462,2019-04-09
138,3,72860,2019-12-24
213,2,39826,2022-07-10
245,3,85296,2020-12-18
102,3,89979,2021-10-10
324,2,14877,2023-03-03
288,3,40083,2021-08-25
15,3,22333,2022-10-20
42,4,8473,2019-04-23
57,4,41589,2019-09-14
122,4,45111,2021-11-11
145,2,19191,2021-11-01
117,4,28777,2020-07-20
262,2,21413,2022-03-02
116,4,50334,2018-09-26
251,4,19498,2018-09-29
46,2,97316,2021-02-27
104,2,28761,2019-12-11
270,2,26584,2019-01-01
29,3,5989,2021-03-07
210,3,2627,2019-08-26
279,1,45106,2019-10-08
286,4,38126,2022-07-12
87,2,38804,2021-10-10
304,4,83630,2023-05-05
260,4,40254,2020-04-15
142,4,73538,2019-12-19
47,3,11899,2021-05-09
29,3,38339,2018-11-24
269,3,1776,2021-09-23
172,2,87795,2022-01-14
148,3,85522,2022-12-11
143,1,54003,2023-01-04
155,4,2849,2018-12-24
226,3,27136,2020-01-01
172,2,24878,2019-06-05
196,3,68822,2020-09-03
97,4,105116,2023-03-12
221,2,105671,2019-12-07
269,3,26071,2020-12-25
303,2,42368,2021-04-01
102,3,86037,2021-08-17
284,4,64382,2018-09-25
27,1,84001,2022-06-03
287,3,86180,2021-08-16
261,4,91738,2022-06-19
122,4,17748,2022-03-28
228,1,34723,2019-03-24
250,2,30140,2018-10-13
30,3,97896,2019-08-15
169,2,71777,2019-12-02
62,1,105477,2021-02-08
4,4,77384,2021-02-19
60,1,76050,2022-10-08
245,3,5884,2023-05-14
75,4,2559,2022-02-15
232,1,15167,2018-06-26
235,1,26929,2019-06-08
101,3,94276,2022-10-07
42,4,22638,2019-09-03
171,3,105839,2020-02-05
18,4,99870,2022-03-08
95,3,9706,2020-02-18
115,1,89685,2019-05-12
30,3,11924,2021-10-13
302,2,95971,2020-08-30
35,2,48210,2018-10-29
147,2,100449,2020-12-19
42,4,25770,2021-08-01
91,2,6939,2019-02-07
188,2,76016,2021-02-14
188,2,28636,2019-01-11
317,1,99005,2018-10-10
103,2,91480,2019-04-03
144,2,72216,2019-08-24
257,2,26870,2022-12-17
21,3,44044,2021-11-01
155,4,104121,2023-03-19
156,2,24802,2019-05-01
198,4,55691,2022-11-27
131,2,103840,2021-04-22
100,1,3134,2018-11-25
302,2,67979,2019-02-17
102,3,24755,2019-08-10
190,2,45534,2021-08-27
67,3,45022,2021-05-06
250,2,4076,2021-06-20
136,2,35072,2022-08-30
126,1,29590,2019-03-19
115,1,66879,2022-10-09
74,2,101011,2019-08-27
267,4,9864,2022-10-18
277,2,35833,2022-11-04
18,4,8117,2020-01-08
124,1,54677,2023-02-16
203,1,56254,2022-10-29
81,4,8171,2019-08-15
50,1,86865,2020-07-01
179,3,22199,2019-02-08
58,2,65164,2022-07-25
260,4,30781,2019-04-04
236,1,27326,2020-09-12
115,1,87108,2020-08-27
40,1,96227,2022-12-05
63,1,105000,2021-06-14
270,2,19407,2021-07-23
315,2,6538,2022-07-29
65,2,16927,2023-05-16
68,3,55841,2021-07-10
142,4,89863,2020-07-24
183,4,63733,2020-09-24
266,1,57366,2021-05-17
293,1,68646,2022-05-31
102,3,95097,2023-04-18
288,3,73458,2021-04-07
128,3,81825,2019-02-26
186,4,86858,2021-05-26
141,1,42680,2020-05-19
215,4,19816,2019-07-09
90,3,51209,2018-11-17
124,1,74514,2019-07-17
301,4,20563,2020-02-02
154,2,44244,2019-04-15
270,2,69975,2021-09-12
285,2,56165,2019-10-29
89,2,31007,2019-11-26
286,4,96774,2021-03-25
92,3,58917,2022-02-02
105,1,63727,2019-01-18
168,2,71649,2021-11-16
143,1,48632,2018-09-11
117,4,26742,2021-03-14
281,2,34040,2019-03-01
243,1,21332,2018-06-30
147,2,35953,2022-12-28
28,2,95239,2021-12-17
302,2,40854,2023-03-04
88,3,57123,2021-06-12
303,2,100526,2022-01-25
215,4,83112,2022-09-09
36,1,73257,2021-05-04
311,2,47555,2022-12-17
171,3,44199,2019-05-10
67,3,69654,2019-07-20
34,2,20372,2018-11-22
83,4,56310,2021-02-28
232,1,104514,2020-02-22
223,2,65236,2021-11-01
171,3,23464,2018-05-24
177,1,51839,2019-12-01
153,1,78651,2019-05-02
189,4,40720,2020-01-27
261,4,22805,2020-05-31
18,4,50566,2020-06-23
55,4,73687,2020-11-27
83,4,47877,2020-02-08
202,3,72409,2020-08-20
308,2,92185,2018-08-06
297,3,877,2020-10-29
167,4,84024,2019-03-15
269,3,2412,2019-03-19
21,3,73762,2018-09-13
270,2,103575,2019-01-27
150,1,23348,2018-10-02
171,3,11327,2018-10-21
198,4,23482,2018-10-05
152,1,36484,2022-09-15
181,1,17585,2023-01-20
37,2,50850,2021-07-04
96,2,70488,2020-10-30
240,1,2055,2022-01-14
284,4,39452,2020-02-11
99,1,16684,2019-01-03
97,4,38100,2019-08-01
260,4,82768,2018-07-02
247,4,59621,2021-03-24
108,1,45116,2022-03-22
79,4,100976,2020-10-25
65,2,79521,2018-09-20
135,1,101874,2023-01-13
47,3,85293,2022-12-05
151,3,98333,2019-07-31
81,4,44515,2021-04-02
7,3,35641,2023-05-21
190,2,103019,2022-12-22
258,4,22998,2020-01-13
97,4,74073,2019-02-03
61,4,52593,2021-09-04
56,2,51918,2019-01-09
151,3,54199,2019-07-07
232,1,10627,2019-06-11
140,3,67050,2020-02-21
319,4,67057,2022-11-15
52,2,80525,2022-08-25
40,1,7836,2020-05-22
273,1,3601,2022-08-11
18,4,10299,2020-03-02
162,4,86885,2018-11-22
15,3,47575,2020-04-02
231,1,24881,2022-08-15
311,2,73856,2019-06-27
139,1,62308,2023-01-14
58,2,6226,2020-04-04
265,2,14113,2020-01-27
51,1,80545,2019-09-14
270,2,105158,2020-01-03
318,3,70792,2021-08-27
102,3,71807,2021-06-15
79,4,102860,2020-02-07
229,2,44990,2018-07-24
19,4,65802,2021-11-28
308,2,7081,2019-10-03
277,2,49368,2020-07-01
30,3,101152,2019-05-12
23,3,103138,2020-01-07
226,3,67297,2022-04-19
295,2,7476,2022-11-09
211,3,70700,2021-05-27
103,2,56226,2020-04-16
107,1,10239,2018-09-21
295,2,94209,2023-02-01
14,3,80520,2020-07-05
61,4,65899,2023-03-29
171,3,91738,2019-07-18
252,1,89569,2019-11-05
128,3,90583,2021-03-30
170,4,66779,2020-03-13
317,1,85220,2022-11-08
215,4,89794,2020-04-18
200,2,93343,2021-07-09
273,1,73400,2019-02-17
228,1,23337,2022-02-09
147,2,25564,2022-06-06
13,3,102984,2020-04-10
211,3,45784,2022-04-15
299,2,41706,2020-01-21
93,2,91837,2020-11-24
52,2,66699,2020-10-02
273,1,29270,2019-12-21
85,2,37104,2022-07-05
219,3,33467,2019-11-11
12,3,19801,2019-09-09
12,3,39410,2022-08-01
282,1,22721,2019-10-13
280,3,16765,2018-09-13
102,3,49142,2020-08-07
322,1,19297,2019-09-03
26,3,61587,2022-04-30
290,1,11075,2020-08-16
221,2,59864,2021-04-12
261,4,5013,2021-11-18
274,2,33128,2022-07-03
318,3,78603,2019-03-11
120,4,27625,2021-02-27
229,2,53466,2020-08-14
291,1,52040,2019-04-10
259,2,12353,2018-10-27
12,3,84430,2018-07-11
99,1,64348,2022-01-17
90,3,72282,2019-08-12
170,4,10951,2021-06-02
89,2,6426,2019-06-30
281,2,96889,2019-03-21
97,4,51368,2021-03-27
119,3,75879,2019-01-21
267,4,42396,2019-12-05
24,4,87882,2021-05-10
28,2,85427,2020-04-27
233,3,72621,2022-09-24
32,4,66606,2020-05-22
291,1,23877,2019-05-08
140,3,74323,2021-01-25
26,3,68767,2021-11-25
267,4,30398,2019-04-18
200,2,2748,2020-06-14
233,3,47948,2021-02-04
237,1,67952,2019-09-04
28,2,56677,2018-07-29
47,3,75661,2023-01-11
86,1,39846,2018-05-22
270,2,21368,2021-06-10
218,3,21103,2021-06-10
94,2,42001,2023-04-19
288,3,81048,2019-12-24
86,1,93874,2022-04-19
30,3,51930,2018-07-17
122,4,30384,2020-12-21
67,3,23246,2022-05-19
